"id","country_id","name","name_en","acase_code","del","ResortFeeRu","ResortFeeEn"
"6369","67",,"Cape Winelands","0","0",NULL,NULL
"6372","19",,"Savannah (for supply target only)","0","0",NULL,NULL
"6375","19",,"Hilton Head (for supply target only)","0","0",NULL,NULL
"6378","19",,"Charleston (for supply target only)","0","0",NULL,NULL
"6381","19",,"Nashville (for supply target only)","0","0",NULL,NULL
"6384","19",,"Myrtle Beach (for supply target only)","0","0",NULL,NULL
"6387","19",,"Raleigh (for supply target only)","0","0",NULL,NULL
"6390","173","Уэст-Кост","West Coast","0","0",NULL,NULL
"6393","53",,"Gold Coast","0","0",NULL,NULL
"6396","67",,"Cape Town Southern Suburbs","0","0",NULL,NULL
"6399","67","Северный пригород Кейптауна","Cape Town Northern Suburbs","0","0",NULL,NULL
"6402","67",,"False Bay","0","0",NULL,NULL
"6405","67",,"Table Bay","0","0",NULL,NULL
"6408","67",,"Cape West Coast","0","0",NULL,NULL
"6411","67",,"Overberg","0","0",NULL,NULL
"6414","67",,"Swartland","0","0",NULL,NULL
"6417","67",,"Cederberg","0","0",NULL,NULL
"6420","19",,"Naples / Fort Myers (for supply target only)","0","0",NULL,NULL
"6423","19",,"Jacksonville (for supply target only)","0","0",NULL,NULL
"6426","67",,"Atlantic Seaboard","0","0",NULL,NULL
"6429","67",,"Addo Elephant Park","0","0",NULL,NULL
"6432","67",,"Hluhluwe Imfolozi Park","0","0",NULL,NULL
"6435","23",,"Val d'Ayas","0","0",NULL,NULL
"6438","23","Монтероза-Ски","Monterosa Ski","0","0",NULL,NULL
"6441","53",,"Hunter Valley","0","0",NULL,NULL
"6444","53",,"Yarra Valley","0","0",NULL,NULL
"6447","38",,"Limfjord","0","0",NULL,NULL
"6450","242",,"Montenegro (for supply target only)","0","0",NULL,NULL
"6453","64","Нижняя Калифорния","Baja California","0","0",NULL,NULL
"6456","53","Голубые горы","Blue Mountains","0","0",NULL,NULL
"6459","208",,"Saint Vincent","0","0",NULL,NULL
"6462","52",,"Achill Island","0","0",NULL,NULL
"6465","19",,"Lowcountry","0","0",NULL,NULL
"6468","28",,"Kop van Noord-Holland","0","0",NULL,NULL
"6471","28",,"Noord-Kennemerland","0","0",NULL,NULL
"6474","28",,"Zuid-Kennemerland","0","0",NULL,NULL
"6477","30",,"ME-East (for supply target only)","0","0",NULL,NULL
"6480","61",,"Fourni","0","0",NULL,NULL
"6483","57","Джерба","Djerba","0","0",NULL,NULL
"6486","40",,"Centro (for supply target only)","0","0",NULL,NULL
"6489","13",,"Hiddensee","0","0",NULL,NULL
"6492","11",,"Massif du Sancy","0","0",NULL,NULL
"6495","53","Солнечное побережье","Sunshine Coast","0","0",NULL,NULL
"6498","53",,"Swan Valley","0","0",NULL,NULL
"6501","23","Грессоней","Gressoney","0","0",NULL,NULL
"6504","53",,"Barossa Valley","0","0",NULL,NULL
"6507","43","Полуостров Гаспе","Gaspé Peninsula","0","0",NULL,NULL
"6510","173",,"Tasman","0","0",NULL,NULL
"6513","38","Остров Зеландия","Zealand","0","0",NULL,NULL
"6516","38",,"Lolland","0","0",NULL,NULL
"6519","38",,"Falster","0","0",NULL,NULL
"6522","38",,"North Zealand","0","0",NULL,NULL
"6525","19",,"Philadelphia Metropolitan Area","0","0",NULL,NULL
"6528","122","Мертвое море (Иордания)","Dead Sea Jordan","0","0",NULL,NULL
"6531","38",,"Als","0","0",NULL,NULL
"6534","75",,"Barbuda","0","0",NULL,NULL
"6537","89",,"Santa Catarina Island","0","0",NULL,NULL
"6540","175",,"Svalbard","0","0",NULL,NULL
"6543","173",,"Stewart Island","0","0",NULL,NULL
"6546","19","Гранд-Каньон","Grand Canyon","0","0",NULL,NULL
"6549","53",,"Cairns Beaches","0","0",NULL,NULL
"6552","76","Санта-Крус","Santa Cruz","0","0",NULL,NULL
"6555","76","Буэнос-Айрес","Buenos Aires Province","0","0",NULL,NULL
"6558","76",,"Catamarca Province","0","0",NULL,NULL
"6561","76",,"Chaco","0","0",NULL,NULL
"6564","76","Чубут","Chubut","0","0",NULL,NULL
"6567","76","Корриентес","Corrientes Province","0","0",NULL,NULL
"6570","76",,"Formosa Province","0","0",NULL,NULL
"6573","76",,"La Pampa","0","0",NULL,NULL
"6576","76",,"La Rioja Province","0","0",NULL,NULL
"6579","76","Неукен","Neuquén Province","0","0",NULL,NULL
"6582","76","Тукуман","Tucumán","0","0",NULL,NULL
"6585","19","Национальный парк Йосемити","Yosemite National Park","0","0",NULL,NULL
"6588","19",,"Santa Catalina Island","0","0",NULL,NULL
"6591","63",,"Lake Karoun","0","0",NULL,NULL
"6594","19",,"Glen Canyon","0","0",NULL,NULL
"6597","38",,"Ringkøbing Fjord","0","0",NULL,NULL
"6600","19",,"Outer Banks","0","0",NULL,NULL
"6603","19",,"Pamlico Sound","0","0",NULL,NULL
"6606","68","Иерусалимский округ","Jerusalem District","0","0",NULL,NULL
"6609","68","Северный округ Израиля","North District Israel","0","0",NULL,NULL
"6612","68","Хайфский округ","Haifa District","0","0",NULL,NULL
"6615","68","Центральный Округ Израиля","Center District Israel","0","0",NULL,NULL
"6618","68","Тель-Авивский округ","Tel Aviv District","0","0",NULL,NULL
"6621","68","Южный округ Израиля","South District Israel","0","0",NULL,NULL
"6624","68","Тивериадское озеро","Sea of Galilee","0","0",NULL,NULL
"6627","68","Голанские высоты","Golan Heights","0","0",NULL,NULL
"6630","68","Негев","Negev","0","0",NULL,NULL
"6633","68","Галилея","Galilee","0","0",NULL,NULL
"6636","187",,"West Bank","0","0",NULL,NULL
"6639","175",,"Jotunheimen","0","0",NULL,NULL
"6642","175",,"Dovrefjell","0","0",NULL,NULL
"6645","175",,"Jostedalsbreen","0","0",NULL,NULL
"6648","27",,"La Vera","0","0",NULL,NULL
"6651","27",,"Valle del Jerte","0","0",NULL,NULL
"6654","64","Коауила","Coahuila","0","0",NULL,NULL
"6657","13",,"Rheinsberg Lake Region","0","0",NULL,NULL
"6660","53",,"Shark Bay Australia","0","0",NULL,NULL
"6663","173",,"Gisborne","0","0",NULL,NULL
"6666","53",,"Margaret River Region","0","0",NULL,NULL
"6669","34","Буковина","Bukovina","0","0",NULL,NULL
"6672","89",,"Mato Grosso","0","0",NULL,NULL
"6675","89",,"Rondonia","0","0",NULL,NULL
"6678","89",,"Acre","0","0",NULL,NULL
"6681","89","Пара","Pará","0","0",NULL,NULL
"6684","89",,"Roraima","0","0",NULL,NULL
"6687","89","Амапа","Amapá","0","0",NULL,NULL
"6690","27",,"Priorat","0","0",NULL,NULL
"6693","27",,"Terra Alta","0","0",NULL,NULL
"6696","27",,"Pallars Sobirà","0","0",NULL,NULL
"6699","53",,"Whitsundays","0","0",NULL,NULL
"6702","42",,"Mjörn","0","0",NULL,NULL
"6705","23","Побережье Абруццо","Abruzzo Coast","0","0",NULL,NULL
"6708","52",,"Dingle Peninsula","0","0",NULL,NULL
"6711","110",,"New Territories","0","0",NULL,NULL
"6714","10",,"Vallemaggia","0","0",NULL,NULL
"6717","10",,"Valle Verzasca","0","0",NULL,NULL
"6720","10",,"Malcantone","0","0",NULL,NULL
"6723","10",,"Leventina","0","0",NULL,NULL
"6726","42",,"Lapland Sweden","0","0",NULL,NULL
"6729","19",,"NY upstate (for supply target only)","0","0",NULL,NULL
"6732","13",,"Trier-Saarburg","0","0",NULL,NULL
"6735","55",,"Dugi Otok","0","0",NULL,NULL
"6738","55",,"Ugljan Island","0","0",NULL,NULL
"6741","24",,"London2Surrey","0","0",NULL,NULL
"6744","24",,"London2Kent","0","0",NULL,NULL
"6747","24",,"London2Essex","0","0",NULL,NULL
"6750","24",,"Surrey2London","0","0",NULL,NULL
"6753","24",,"Sussex2London","0","0",NULL,NULL
"6756","24",,"WM2East","0","0",NULL,NULL
"6759","35","Озеро Ван","Van Lake","0","0",NULL,NULL
"6762","53",,"Kangaroo Island","0","0",NULL,NULL
"6765","10",,"Val Bedretto","0","0",NULL,NULL
"6768","7","Неринга","Neringa","0","0",NULL,NULL
"6771","53",,"Moreton Island","0","0",NULL,NULL
"6774","176",,"Masirah","0","0",NULL,NULL
"6777","201","Асир","Asir Province","0","0",NULL,NULL
"6780","14",,"Gansu","0","0",NULL,NULL
"6783","14","Хэбэй","Hebei","0","0",NULL,NULL
"6786","14","Хунань","Hunan","0","0",NULL,NULL
"6789","14",,"Jiangxi","0","0",NULL,NULL
"6792","14","Нинся","Ningxia","0","0",NULL,NULL
"6795","14","Цинхай","Qinghai","0","0",NULL,NULL
"6798","14","Сычуань","Sichuan","0","0",NULL,NULL
"6801","14",,"Xinjiang","0","0",NULL,NULL
"6804","14","Тибет","Tibet","0","0",NULL,NULL
"6807","61","Тилос","Tilos","0","0",NULL,NULL
"6810","110",,"Hong Kong Country","0","0",NULL,NULL
"6813","10",,"Emmental","0","0",NULL,NULL
"6816","201",,"Al Qassim Province","0","0",NULL,NULL
"6819","40",,"Graciosa","0","0",NULL,NULL
"6822","40",,"Flores Island","0","0",NULL,NULL
"6825","13",,"Weimarer Land","0","0",NULL,NULL
"6828","40","Провинция Дору","Douro","0","0",NULL,NULL
"6831","23","Ланге","Langhe","0","0",NULL,NULL
"6834","10",,"Piano di Magadino","0","0",NULL,NULL
"6837","27",,"Monfragüe","0","0",NULL,NULL
"6840","61","Порос","Poros Island","0","0",NULL,NULL
"6843","65",,"Hawar Islands","0","0",NULL,NULL
"6846","53",,"Kakadu","0","0",NULL,NULL
"6849","25",,"Hel Peninsula","0","0",NULL,NULL
"6852","53",,"Kosciuszko National Park","0","0",NULL,NULL
"6855","53","Великая океанская дорога","Great Ocean Road","0","0",NULL,NULL
"6858","23","Валь-ди-Фьемме","Val di Fiemme","0","0",NULL,NULL
"6861","53",,"Port Stephens","0","0",NULL,NULL
"6864","27",,"Vall de Boí","0","0",NULL,NULL
"6867","10",,"Lavaux","0","0",NULL,NULL
"6870","61",,"Elafonisos","0","0",NULL,NULL
"6873","53",,"Mornington Peninsula","0","0",NULL,NULL
"6876","19",,"Disneyland California","0","0",NULL,NULL
"6879","10",,"Gstaad Saanenland","0","0",NULL,NULL
"6882","23","Валь-ди-Фасса","Val di Fassa","0","0",NULL,NULL
"6885","23",,"Val Rendena","0","0",NULL,NULL
"6888","23","Валь-Гардена","Val Gardena","0","0",NULL,NULL
"6891","23","Мадонна-ди-Кампильо","Madonna di Campiglio","0","0",NULL,NULL
"6894","23","Ортизеи","Ortisei","0","0",NULL,NULL
"6897","23","Корвара-ин-Бадия","Corvara in Badia","0","0",NULL,NULL
"6900","23","Фольгарида","Folgarida","0","0",NULL,NULL
"6903","23","Доломиты, горнолыжный район","Dolomiti Ski","0","0",NULL,NULL
"6906","10",,"Scuol","0","0",NULL,NULL
"6909","10",,"Moesano","0","0",NULL,NULL
"6912","10",,"Bellinzona and upper Ticino","0","0",NULL,NULL
"6915","10",,"Upper Engadin","0","0",NULL,NULL
"6918","10",,"Lower Engadin","0","0",NULL,NULL
"6921","10",,"Savognin","0","0",NULL,NULL
"6924","10",,"Prättigau","0","0",NULL,NULL
"6927","10",,"Surselva","0","0",NULL,NULL
"6930","10",,"Davos Klosters","0","0",NULL,NULL
"6933","10","Санкт-Мориц","Engadin St. Moritz","0","0",NULL,NULL
"6936","11",,"Espace Diamant","0","0",NULL,NULL
"6939","23","Альта Бадия","Alta Badia","0","0",NULL,NULL
"6942","10",,"Flims Laax Falera","0","0",NULL,NULL
"6945","23",,"Valle Aurina","0","0",NULL,NULL
"6948","11",,"Espace San Bernardo","0","0",NULL,NULL
"6951","22","Австрийские Альпы","Austrian Alps","0","0",NULL,NULL
"6954","23","Виа-Латтеа","Via Lattea","0","0",NULL,NULL
"6957","11","Лыжный курорт на озере Анси","Lake Annecy Ski Resort","0","0",NULL,NULL
"6960","10",,"Lenzerheide","0","0",NULL,NULL
"6963","11",,"Val Cenis","0","0",NULL,NULL
"6966","23","Альта Вальтеллина","Alta Valtellina","0","0",NULL,NULL
"6969","22",,"Montafon","0","0",NULL,NULL
"6972","11",,"Queyras National Park","0","0",NULL,NULL
"6975","10",,"Disentis Sedrun","0","0",NULL,NULL
"6978","23",,"Val Passiria","0","0",NULL,NULL
"6981","23","Сольда, Ортлес","Solda all'Ortles","0","0",NULL,NULL
"6984","10","Ароза","Arosa","0","0",NULL,NULL
"6987","22","Долина Альпбах","Alpbach Valley","0","0",NULL,NULL
"6990","11","Французские Альпы","French Alps","0","0",NULL,NULL
"6993","10",,"Viamala","0","0",NULL,NULL
"6996","23","Альпе ди Сьюзи","Alpe di Siusi","0","0",NULL,NULL
"6999","10",,"Bergell","0","0",NULL,NULL
"7002","11",,"Belledonne","0","0",NULL,NULL
"7005","23","Паганелла","Altopiano della Paganella","0","0",NULL,NULL
"7008","22","Танхаймер-Вальд","Tannheimer Tal","0","0",NULL,NULL
"7011","23","Чиветта","Civetta","0","0",NULL,NULL
"7014","10",,"Heidiland","0","0",NULL,NULL
"7017","11",,"Chartreuse","0","0",NULL,NULL
"7020","23","План-де-Коронес","Plan de Corones","0","0",NULL,NULL
"7023","11",,"Vercors","0","0",NULL,NULL
"7026","10","Флумсерберг","Flumserberg","0","0",NULL,NULL
"7029","11",,"Tarentaise Valley","0","0",NULL,NULL
"7032","22","Ишгль-Пацнаун","Ischgl-Paznaun","0","0",NULL,NULL
"7035","23","Сестриере","Sestriere Ski","0","0",NULL,NULL
"7038","10",,"Toggenburg","0","0",NULL,NULL
"7041","10",,"Interlaken","0","0",NULL,NULL
"7044","11",,"Val d'Arly","0","0",NULL,NULL
"7047","22",,"Tiroler Zugspitz Arena","0","0",NULL,NULL
"7050","10",,"Saastal","0","0",NULL,NULL
"7053","11",,"Maurienne Valley","0","0",NULL,NULL
"7056","10",,"Val d'Anniviers","0","0",NULL,NULL
"7059","23","Кавалезе","Cavalese","0","0",NULL,NULL
"7062","22",,"Wipptal","0","0",NULL,NULL
"7065","10",,"4 Valleys","0","0",NULL,NULL
"7068","23","Курмайор","Courmayeur Ski","0","0",NULL,NULL
"7071","23","Червиния","Monte Cervino Ski Area","0","0",NULL,NULL
"7074","22","Хинтертукс","Hintertux Glacier","0","0",NULL,NULL
"7077","23","Шамполюк","Champoluc","0","0",NULL,NULL
"7080","22",,"Kitzsteinhorn","0","0",NULL,NULL
"7083","23","Ливиньо","Livigno Ski Area","0","0",NULL,NULL
"7086","23","Кортина д' Ампеццо","Cortina d'Ampezzo","0","0",NULL,NULL
"7089","11",,"Pyrenees National Park","0","0",NULL,NULL
"7092","22",,"Wildschönau","0","0",NULL,NULL
"7095","22",,"Stubai Glacier","0","0",NULL,NULL
"7098","11",,"Lac Blanc","0","0",NULL,NULL
"7101","22",,"Mariazeller Land","0","0",NULL,NULL
"7104","23","Кадоре","Cadore","0","0",NULL,NULL
"7107","22",,"Dachstein - Krippenstein","0","0",NULL,NULL
"7110","22",,"Dachstein West","0","0",NULL,NULL
"7113","11","Гора Монблан","Mont Blanc - France","0","0",NULL,NULL
"7116","22","Шладминг-Дахштайн","Schladming - Dachstein","0","0",NULL,NULL
"7119","10",,"La Gruyere","0","0",NULL,NULL
"7122","22",,"Obertauern","0","0",NULL,NULL
"7125","22","Ледник Мёльталь","Mölltaler Glacier","0","0",NULL,NULL
"7128","10",,"Les Diablerets","0","0",NULL,NULL
"7131","10",,"Chateau d'Oex","0","0",NULL,NULL
"7134","10",,"Jura Vaudois","0","0",NULL,NULL
"7137","10",,"Aletsch","0","0",NULL,NULL
"7140","10",,"Grächen","0","0",NULL,NULL
"7143","23",,"San Martino di Castrozza","0","0",NULL,NULL
"7146","10",,"Hoch Ybrig","0","0",NULL,NULL
"7149","10",,"Swiss Knife Valley","0","0",NULL,NULL
"7152","23",,"Val di Susa","0","0",NULL,NULL
"7155","23",,"Valle Isarco","0","0",NULL,NULL
"7158","10","Швейцарские Альпы","Swiss Alps","0","0",NULL,NULL
"7161","23","Скирама Адамелло Брента","Skirama Dolomiti Adamello Brenta","0","0",NULL,NULL
"7164","23",,"Valchiavenna","0","0",NULL,NULL
"7167","11",,"French Pyrénées","0","0",NULL,NULL
"7170","23","Пила","Pila","0","0",NULL,NULL
"7173","10","Кран-Монтана","Crans Montana","0","0",NULL,NULL
"7176","23","Бреннер","Brenner","0","0",NULL,NULL
"7179","22",,"Grossglockner","0","0",NULL,NULL
"7182","22",,"Gerlitzen","0","0",NULL,NULL
"7185","22",,"Simonhöhe","0","0",NULL,NULL
"7188","22",,"Dobratsch","0","0",NULL,NULL
"7191","22",,"Bad Kleinkirchheim - Nock Mountains National Park","0","0",NULL,NULL
"7194","22",,"Kufstein","0","0",NULL,NULL
"7197","11",,"Jura Mountains","0","0",NULL,NULL
"7200","11","Вогезы","Massif des Vosges","0","0",NULL,NULL
"7203","22","Инсбрук","Innsbruck","0","0",NULL,NULL
"7206","23","Горы Трентино","Trentino Mountains","0","0",NULL,NULL
"7209","10",,"Belalp","0","0",NULL,NULL
"7212","201",,"Hail Province","0","0",NULL,NULL
"7215","10",,"Verbier - St.Bernard","0","0",NULL,NULL
"7218","10","Церматт","Zermatt Resort Area","0","0",NULL,NULL
"7221","11",,"Le Lioran","0","0",NULL,NULL
"7224","11",,"Super Besse","0","0",NULL,NULL
"7227","10","Санкт-Галлен","St.Gallen Canton","0","0",NULL,NULL
"7230","43",,"Vancouver Olympics","0","0",NULL,NULL
"7233","61","Кея","Kea (Tzia)","0","0",NULL,NULL
"7236","19",,"Block Island","0","0",NULL,NULL
"7239","213","Маэ","Mahé","0","0",NULL,NULL
"7242","38",,"Mon","0","0",NULL,NULL
"7245","11","Бассен-д'Аркашон","Arcachon Bay","0","0",NULL,NULL
"7248","63",,"Port Said Governorate","0","0",NULL,NULL
"7251","64","Лос-Кабос","Los Cabos","0","0",NULL,NULL
"7254","53",,"Central Coast","0","0",NULL,NULL
"7257","27",,"La Masella","0","0",NULL,NULL
"7260","27",,"Baqueira - Beret","0","0",NULL,NULL
"7263","27",,"Formigal","0","0",NULL,NULL
"7266","27",,"Cerler Ski Region","0","0",NULL,NULL
"7269","27",,"Candanchú","0","0",NULL,NULL
"7272","27",,"Boí Taüll","0","0",NULL,NULL
"7275","42",,"Sälen","0","0",NULL,NULL
"7278","42","Оре","Åre","0","0",NULL,NULL
"7281","42",,"Riksgränsen","0","0",NULL,NULL
"7284","10",,"Lotschental","0","0",NULL,NULL
"7287","12",,"Levi","0","0",NULL,NULL
"7290","12",,"Ylläs","0","0",NULL,NULL
"7293","35","Анталийское побережье","Antalya Coast","0","0",NULL,NULL
"7296","61",,"Zagori","0","0",NULL,NULL
"7299","35","Бодрум","Bodrum","0","0",NULL,NULL
"7302","25",,"Sobieszewo Island","0","0",NULL,NULL
"7305","35","Кемер","Kemer","0","0",NULL,NULL
"7308","63","Суэц","Suez Governorate","0","0",NULL,NULL
"7311","63","Александрия","Alexandria Governorate","0","0",NULL,NULL
"7314","53",,"Port Douglas","0","0",NULL,NULL
"7317","30","Остров Сир-Бани-Яс","Sir Bani Yas Island","0","0",NULL,NULL
"7320","30",,"Yas Island","0","0",NULL,NULL
"7323","23","Доломиты Суперски","Dolomiti Superski","0","0",NULL,NULL
"7326","23","Лимоне-Пьемонте","Limone Piemonte","0","0",NULL,NULL
"7329","11",,"Upper Corsica","0","0",NULL,NULL
"7332","11",,"South Corsica","0","0",NULL,NULL
"7335","23","Тонале","Tonale","0","0",NULL,NULL
"7338","58","Горнолыжный курорт Банско","Bansko Region","0","0",NULL,NULL
"7341","19",,"Phoenix Metropolitan Area","0","0",NULL,NULL
"7344","35","Провинция Анталья","Antalya Province","0","0",NULL,NULL
"7347","183","Аитутаки","Aitutaki","0","0",NULL,NULL
"7350","235","Вити-Леву","Viti Levu","0","0",NULL,NULL
"7353","122","Акаба","Aqaba Governorate","0","0",NULL,NULL
"7356","122","Мадаба","Madaba Governorate","0","0",NULL,NULL
"7359","122","Провинция Амман","Amman Governorate","0","0",NULL,NULL
"7362","140","Аль-Асима","Al Asimah","0","0",NULL,NULL
"7365","140",,"Hawalli","0","0",NULL,NULL
"7368","140",,"Mubarak Al-Kabeer","0","0",NULL,NULL
"7371","140",,"Al Jahra","0","0",NULL,NULL
"7374","143","Провинция Бейрут","Beirut Governorate","0","0",NULL,NULL
"7377","65","Столичная мухафаза","Capital Governorate","0","0",NULL,NULL
"7380","65","Центральная мухафаза","Central Governorate","0","0",NULL,NULL
"7383","143",,"South Governorate","0","0",NULL,NULL
"7386","143",,"Nabatiye","0","0",NULL,NULL
"7389","65","Северная мухафаза","Northern Governorate","0","0",NULL,NULL
"7392","28",,"Schiphol (for supply target only)","0","0",NULL,NULL
"7395","11",,"Megève","0","0",NULL,NULL
"7398","40",,"São Jorge Island","0","0",NULL,NULL
"7401","56","Провинция Бангкок","Bangkok Province","0","0",NULL,NULL
"7404","43",,"Okanagan Valley","0","0",NULL,NULL
"7407","23","Мондоле-Ски","Mondole Ski","0","0",NULL,NULL
"7410","173","Бей-оф-Айлендс","Bay of Islands","0","0",NULL,NULL
"7413","22",,"Innsbruck (for supply target only)","0","0",NULL,NULL
"7416","22",,"Graz (for supply target only)","0","0",NULL,NULL
"7419","22",,"Linz (for supply target only)","0","0",NULL,NULL
"7422","10",,"Obergoms","0","0",NULL,NULL
"7425","10",,"Aigle","0","0",NULL,NULL
"7428","10",,"Goms","0","0",NULL,NULL
"7431","10",,"Pays d'Enhaut","0","0",NULL,NULL
"7434","33","Сеул","Seoul Special City","0","0",NULL,NULL
"7437","33","Кёнгидо","Gyeonggi-do","0","0",NULL,NULL
"7440","33","Пусан","Busan Metropolitan City","0","0",NULL,NULL
"7443","33","Кёнсан-Намдо","Gyeongsangnam-do","0","0",NULL,NULL
"7446","33","Тэгу","Daegu Metropolitan City","0","0",NULL,NULL
"7449","10","Базель-Ланд","Basel-Landschaft","0","0",NULL,NULL
"7452","42",,"Orust","0","0",NULL,NULL
"7455","19",,"Detroit Metropolitan Area","0","0",NULL,NULL
"7458","23","Национальный парк Абруццо","National Park of Abruzzo","0","0",NULL,NULL
"7461","23",,"Valle di Ledro","0","0",NULL,NULL
"7464","52",,"Aran Islands","0","0",NULL,NULL
"7467","52",,"Inishmore","0","0",NULL,NULL
"7470","23","Ирпиния","Irpinia","0","0",NULL,NULL
"7473","23","Национальный парк Майелла","Majella National Park","0","0",NULL,NULL
"7476","22",,"Oberinntal","0","0",NULL,NULL
"7479","10","Ааргау","Aargau","0","0",NULL,NULL
"7482","10","Аппенцелль — Ауссерроден","Appenzell Ausserrhoden","0","0",NULL,NULL
"7485","10","Гларус","Canton of Glarus","0","0",NULL,NULL
"7488","10","Базель-Штадт","Canton of Basel-Stadt","0","0",NULL,NULL
"7491","27",,"Malaga-Marbella (for supply target only)","0","0",NULL,NULL
"7494","27",,"Torremolinos-Benalmadena (for supply target only)","0","0",NULL,NULL
"7497","10","Женева","Canton of Geneva","0","0",NULL,NULL
"7500","27",,"Valencia city (for supply target only)","0","0",NULL,NULL
"7503","10","Юра","Jura","0","0",NULL,NULL
"7506","10","Люцерн","Canton of Lucerne","0","0",NULL,NULL
"7509","10","Невшатель","Canton of Neuchâtel","0","0",NULL,NULL
"7512","10","Нидвальден","Nidwalden","0","0",NULL,NULL
"7515","10","Обвальден","Obwalden","0","0",NULL,NULL
"7518","10","Шаффхаузен","Canton of Schaffhausen","0","0",NULL,NULL
"7521","10","Швиц","Canton of Schwyz","0","0",NULL,NULL
"7524","10","Золотурн","Canton of Solothurn","0","0",NULL,NULL
"7527","10","Тургау","Thurgau","0","0",NULL,NULL
"7530","23",,"Val di Non","0","0",NULL,NULL
"7533","10","Ури","Uri","0","0",NULL,NULL
"7536","10","Цуг","Canton of Zug","0","0",NULL,NULL
"7539","10",,"Chiasso","0","0",NULL,NULL
"7542","23","Валь Сеналес","Val Senales","0","0",NULL,NULL
"7545","10",,"Locarno Ascona Losone","0","0",NULL,NULL
"7548","238",,"Manihi","0","0",NULL,NULL
"7551","238","Таити","Tahiti","0","0",NULL,NULL
"7554","238","Муреа","Moorea","0","0",NULL,NULL
"7557","238","Бора-Бора","Bora Bora","0","0",NULL,NULL
"7560","67",,"Cape Peninsula","0","0",NULL,NULL
"7563","11",,"Mountain Region (for supply target only)","0","0",NULL,NULL
"7566","24",,"Bath (for supply target only)","0","0",NULL,NULL
"7569","175","Лофотенские острова","Lofoten","0","0",NULL,NULL
"7572","11",,"Aquitaine 1 (for supply target only)","0","0",NULL,NULL
"7575","11",,"Aquitaine 2 (for supply target only)","0","0",NULL,NULL
"7578","11",,"Aquitaine 3 (for supply target only)","0","0",NULL,NULL
"7581","11",,"Midi Pyrenees 1 (for supply target only)","0","0",NULL,NULL
"7584","27",,"A Marina Lucense","0","0",NULL,NULL
"7587","11",,"PACA 2 (for supply target only)","0","0",NULL,NULL
"7590","11",,"PACA 3 (for supply target only)","0","0",NULL,NULL
"7593","40","Северный регион","Norte Region","0","0",NULL,NULL
"7596","40","Центральный регион","Centro","0","0",NULL,NULL
"7599","40","Лиссабонский регион","Lisbon Region","0","0",NULL,NULL
"7602","10","Аппенцелль — Иннерроден","Appenzell Innerrhoden","0","0",NULL,NULL
"7605","10",,"Mittelbunden","0","0",NULL,NULL
"7608","61","Восточная Македония","East Macedonia and Thrace","0","0",NULL,NULL
"7611","61","Южные Эгейские острова","South Aegean","0","0",NULL,NULL
"7614","61","Западная Греция","West Greece","0","0",NULL,NULL
"7617","61","Западная Македония","West Macedonia","0","0",NULL,NULL
"7620","53",,"Phillip Island","0","0",NULL,NULL
"7623","10",,"Val Mustair","0","0",NULL,NULL
"7626","23","Саннио","Sannio","0","0",NULL,NULL
"7629","61",,"Plastira lake","0","0",NULL,NULL
"7632","27",,"Valle del Tiétar","0","0",NULL,NULL
"7635","158",,"Morocco 1 (for supply target only)","0","0",NULL,NULL
"7638","57",,"Tunisia 1 (for supply target only)","0","0",NULL,NULL
"7641","57",,"Tunisia 2 (for supply target only)","0","0",NULL,NULL
"7644","158",,"Morocco 2 (for supply target only)","0","0",NULL,NULL
"7647","19",,"Destin / Fort Walton (for supply target only)","0","0",NULL,NULL
"7650","19",,"Panama City (for supply target only)","0","0",NULL,NULL
"7653","19",,"Pensacola (for supply target only)","0","0",NULL,NULL
"7656","10",,"Kandertal","0","0",NULL,NULL
"7659","10",,"Haslital","0","0",NULL,NULL
"7662","24",,"Isle of Harris","0","0",NULL,NULL
"7665","42",,"Osterlen","0","0",NULL,NULL
"7668","61",,"Anatoliki Makedonia (for supply target only)","0","0",NULL,NULL
"7671","61","Аттика","Attica","0","0",NULL,NULL
"7674","61","Пелопоннес","Peloponnese","0","0",NULL,NULL
"7677","61","Фессалия","Thessalia","0","0",NULL,NULL
"7680","10",,"Gambarogno","0","0",NULL,NULL
"7683","63",,"South Sinai (for supply target only)","0","0",NULL,NULL
"7686","63",,"Al Bahr Al Ahmar (for supply target only)","0","0",NULL,NULL
"7689","63",,"Al Jizah (for supply target only)","0","0",NULL,NULL
"7692","63",,"Port Said Governorate (for supply target only)","0","0",NULL,NULL
"7695","63",,"Birket Qarun (for supply target only)","0","0",NULL,NULL
"7698","63",,"Suez Governorate (for supply target only)","0","0",NULL,NULL
"7701","63",,"Al Qahirah (for supply target only)","0","0",NULL,NULL
"7704","63",,"Al Uqsur (for supply target only)","0","0",NULL,NULL
"7707","63",,"Al Fayyum (for supply target only)","0","0",NULL,NULL
"7710","63",,"Alexandria Governorate (for supply target only)","0","0",NULL,NULL
"7713","63",,"Aswan (for supply target only)","0","0",NULL,NULL
"7716","43",,"Thompson Okanagan","0","0",NULL,NULL
"7719","235",,"Coral Coast","0","0",NULL,NULL
"7722","56","Чиангмай","Chiang Mai Province","0","0",NULL,NULL
"7725","19",,"The Berkshires","0","0",NULL,NULL
"7728","27",,"Rioja Alavesa","0","0",NULL,NULL
